index	sample_fp	plate	well	tile	round
53113	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4086__Channel_DAPI,GFP.nd2	1	B2	4086	2
53114	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4086__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4086	3
53115	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4087__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4087	1
53116	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4087__Channel_DAPI,GFP.nd2	1	B2	4087	2
53117	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4087__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4087	3
53118	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4088__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4088	1
53119	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4088__Channel_DAPI,GFP.nd2	1	B2	4088	2
53120	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4088__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4088	3
53121	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4089__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4089	1
53122	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4089__Channel_DAPI,GFP.nd2	1	B2	4089	2
53123	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4089__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4089	3
53124	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4090__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4090	1
53125	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4090__Channel_DAPI,GFP.nd2	1	B2	4090	2
53126	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4090__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4090	3
53127	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4091__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4091	1
53128	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4091__Channel_DAPI,GFP.nd2	1	B2	4091	2
53129	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4091__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4091	3
53130	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4092__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4092	1
53131	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4092__Channel_DAPI,GFP.nd2	1	B2	4092	2
53132	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4092__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4092	3
53133	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4093__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4093	1
53134	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4093__Channel_DAPI,GFP.nd2	1	B2	4093	2
53135	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4093__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4093	3
53136	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4094__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4094	1
53137	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4094__Channel_DAPI,GFP.nd2	1	B2	4094	2
53138	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4094__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4094	3
53139	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4095__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4095	1
53140	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4095__Channel_DAPI,GFP.nd2	1	B2	4095	2
53141	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4095__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4095	3
53142	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4096__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4096	1
53143	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4096__Channel_DAPI,GFP.nd2	1	B2	4096	2
53144	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4096__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4096	3
53145	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4097__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4097	1
53146	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4097__Channel_DAPI,GFP.nd2	1	B2	4097	2
53147	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4097__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4097	3
53148	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4098__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4098	1
53149	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4098__Channel_DAPI,GFP.nd2	1	B2	4098	2
53150	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4098__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4098	3
53151	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4099__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4099	1
53152	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4099__Channel_DAPI,GFP.nd2	1	B2	4099	2
53153	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4099__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4099	3
53154	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4100__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4100	1
53155	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4100__Channel_DAPI,GFP.nd2	1	B2	4100	2
53156	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4100__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4100	3
53157	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4101__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4101	1
53158	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4101__Channel_DAPI,GFP.nd2	1	B2	4101	2
53159	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4101__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4101	3
53160	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4102__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4102	1
53161	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4102__Channel_DAPI,GFP.nd2	1	B2	4102	2
53162	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4102__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4102	3
53163	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4103__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4103	1
53164	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4103__Channel_DAPI,GFP.nd2	1	B2	4103	2
53165	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4103__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4103	3
53166	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4104__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4104	1
53167	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4104__Channel_DAPI,GFP.nd2	1	B2	4104	2
53168	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4104__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4104	3
53169	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4105__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4105	1
53170	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4105__Channel_DAPI,GFP.nd2	1	B2	4105	2
53171	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4105__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4105	3
53172	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4106__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4106	1
53173	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4106__Channel_DAPI,GFP.nd2	1	B2	4106	2
53174	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4106__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4106	3
53175	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4107__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4107	1
53176	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4107__Channel_DAPI,GFP.nd2	1	B2	4107	2
53177	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4107__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4107	3
53178	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4108__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4108	1
53179	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4108__Channel_DAPI,GFP.nd2	1	B2	4108	2
53180	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4108__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4108	3
53181	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4109__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4109	1
53182	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4109__Channel_DAPI,GFP.nd2	1	B2	4109	2
53183	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4109__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4109	3
53184	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4110__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4110	1
53185	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4110__Channel_DAPI,GFP.nd2	1	B2	4110	2
53186	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4110__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4110	3
53187	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4111__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4111	1
53188	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4111__Channel_DAPI,GFP.nd2	1	B2	4111	2
53189	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4111__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4111	3
53190	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4112__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4112	1
53191	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4112__Channel_DAPI,GFP.nd2	1	B2	4112	2
53192	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4112__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4112	3
53193	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4113__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4113	1
53194	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4113__Channel_DAPI,GFP.nd2	1	B2	4113	2
53195	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4113__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4113	3
53196	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4114__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4114	1
53197	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4114__Channel_DAPI,GFP.nd2	1	B2	4114	2
53198	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4114__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4114	3
53199	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4115__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4115	1
53200	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4115__Channel_DAPI,GFP.nd2	1	B2	4115	2
53201	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4115__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4115	3
53202	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4116__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4116	1
53203	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4116__Channel_DAPI,GFP.nd2	1	B2	4116	2
53204	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4116__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4116	3
53205	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4117__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4117	1
53206	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4117__Channel_DAPI,GFP.nd2	1	B2	4117	2
53207	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4117__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4117	3
53208	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4118__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4118	1
53209	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4118__Channel_DAPI,GFP.nd2	1	B2	4118	2
53210	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4118__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4118	3
53211	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4119__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4119	1
53212	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4119__Channel_DAPI,GFP.nd2	1	B2	4119	2
53213	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4119__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4119	3
53214	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4120__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4120	1
53215	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4120__Channel_DAPI,GFP.nd2	1	B2	4120	2
53216	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4120__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4120	3
53217	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4121__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4121	1
53218	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4121__Channel_DAPI,GFP.nd2	1	B2	4121	2
53219	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4121__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4121	3
53220	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4122__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4122	1
53221	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4122__Channel_DAPI,GFP.nd2	1	B2	4122	2
53222	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4122__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4122	3
53223	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4123__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4123	1
53224	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4123__Channel_DAPI,GFP.nd2	1	B2	4123	2
53225	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4123__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4123	3
53226	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4124__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4124	1
53227	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4124__Channel_DAPI,GFP.nd2	1	B2	4124	2
53228	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4124__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4124	3
53229	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4125__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4125	1
53230	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4125__Channel_DAPI,GFP.nd2	1	B2	4125	2
53231	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4125__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4125	3
53232	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4126__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4126	1
53233	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4126__Channel_DAPI,GFP.nd2	1	B2	4126	2
53234	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4126__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4126	3
53235	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4127__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4127	1
53236	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4127__Channel_DAPI,GFP.nd2	1	B2	4127	2
53237	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4127__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4127	3
53238	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4128__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4128	1
53239	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4128__Channel_DAPI,GFP.nd2	1	B2	4128	2
53240	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4128__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4128	3
53241	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4129__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4129	1
53242	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4129__Channel_DAPI,GFP.nd2	1	B2	4129	2
53243	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4129__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4129	3
53244	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4130__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4130	1
53245	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4130__Channel_DAPI,GFP.nd2	1	B2	4130	2
53246	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4130__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4130	3
53247	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4131__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4131	1
53248	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4131__Channel_DAPI,GFP.nd2	1	B2	4131	2
53249	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4131__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4131	3
53250	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4132__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4132	1
53251	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_2/20250408_152306_799/P001_Wells-B2_Points-4132__Channel_DAPI,GFP.nd2	1	B2	4132	2
53252	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_3/20250411_114421_626/P001_Wells-B2_Points-4132__Channel_DAPI,AF750,Cy3,Cy5,GFP.nd2	1	B2	4132	3
53253	/archive/cheeseman/brieflow_screens/nebo/plate_1/input_ph/round_1/20250403_160659_394/P001_Wells-B2_Points-4133__Channel_DAPI,AF750,Cy3,Cy5.nd2	1	B2	4133	1
